,index,start_time,end_time,text,wav_path,alignment_path,emotion,valence,arousal,dominance,gender
80,Ses01F_impro03_F012,055.8650,058.1500,Oh.  Totally.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F012.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F012.wdseg,hap,4.0000,3.6667,2.6667,F
81,Ses01F_impro03_F013,060.7300,065.8600,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F013.wdseg,hap,5.0000,4.0000,3.3333,F
82,Ses01F_impro03_F014,068.0100,073.7500,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F014.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F014.wdseg,hap,4.0000,3.3333,2.3333,F
83,Ses01F_impro03_F015,074.2675,078.8425,"Yeah, so [LAUGHTER] He's calling me now",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F015.wdseg,xxx,4.6667,3.6667,3.0000,F
84,Ses01F_impro03_F016,079.0350,081.0875,"He likes to keep tabs, you know.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F016.wdseg,hap,4.0000,3.0000,2.3333,F
85,Ses01F_impro03_F017,082.0975,085.0800,"Uh, I think seven hundred and fifty dollars.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F017.wdseg,neu,3.6667,2.6667,2.3333,F
86,Ses01F_impro03_F018,085.1000,088.0225,Penny slots. That's what he plays.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F018.wdseg,xxx,3.6667,3.0000,2.0000,F
87,Ses01F_impro03_F019,088.0800,089.5000,Yeah.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F019.wdseg,xxx,3.6667,2.3333,2.0000,F
88,Ses01F_impro03_F020,091.2350,092.6150,Oh.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F020.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F020.wdseg,xxx,3.6667,3.0000,2.3333,F
89,Ses01F_impro03_F021,092.7500,098.2100,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F021.wdseg,hap,3.3333,3.6667,2.6667,F
90,Ses01F_impro03_F022,099.7775,102.0300,Fifty bucks. Mmhmm.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F022.wdseg,neu,3.3333,2.6667,2.0000,F
91,Ses01F_impro03_F023,102.6200,103.4625,Yeah.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F023.wdseg,xxx,3.0000,2.3333,2.0000,F
92,Ses01F_impro03_F024,103.7800,108.1825,Well so now we're married. We have cat children.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F024.wdseg,hap,4.3333,3.0000,2.6667,F
93,Ses01F_impro03_F025,110.2300,114.1600,"We renamed Brenda, Lumber Janet.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F025.wdseg,hap,4.3333,3.3333,3.3333,F
94,Ses01F_impro03_F026,114.1900,120.2000,She needs a new name each state that we go into. [LAUGHTER],data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_F026.wdseg,hap,4.6667,4.0000,3.0000,F
95,Ses01F_impro03_M000,003.2400,005.4600,So what's up?  What's new?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M000.wdseg,neu,4.0000,3.0000,2.6667,M
96,Ses01F_impro03_M001,006.6000,008.6600,Yeah.  I heard.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M001.wdseg,neu,4.3333,2.6667,2.3333,M
97,Ses01F_impro03_M002,010.5300,013.8400,Shut up.  No- in Vegas?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M002.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M002.wdseg,xxx,4.3333,3.3333,2.6667,M
98,Ses01F_impro03_M003,014.9300,018.9075,Who did you marry?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M003.wdseg,xxx,5.0000,4.6667,3.0000,M
99,Ses01F_impro03_M004,020.2532,022.8300,Did you propose to you?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M004.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M004.wdseg,xxx,4.6667,4.0000,2.3333,M
100,Ses01F_impro03_M005,027.2800,029.6500,Oh.  The Wheel of Fortune slots?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M005.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M005.wdseg,xxx,4.0000,3.3333,2.3333,M
101,Ses01F_impro03_M006,034.2500,036.3400,He turned to you and was like...,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M006.wdseg,xxx,4.0000,2.6667,2.3333,M
102,Ses01F_impro03_M007,037.7175,040.4700,[LAUGHTER] That's really romantic.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M007.wdseg,hap,4.0000,3.0000,2.3333,M
103,Ses01F_impro03_M008,042.0900,043.4100,Yeah.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M008.wdseg,neu,4.0000,2.6667,2.0000,M
104,Ses01F_impro03_M009,044.1600,049.0700,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M009.wdseg,neu,3.6667,2.3333,2.3333,M
105,Ses01F_impro03_M010,049.6100,052.4300,Yeah.  Think about that.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M010.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M010.wdseg,xxx,4.0000,3.3333,3.0000,M
106,Ses01F_impro03_M011,052.9200,056.8500,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M011.wdseg,neu,3.6667,3.6667,2.6667,M
107,Ses01F_impro03_M012,057.4600,061.3750,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M012.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M012.wdseg,hap,4.3333,3.6667,2.6667,M
108,Ses01F_impro03_M013,065.6425,068.4400,Like you need another one of those.[LAUGHTER],data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M013.wdseg,hap,4.6667,4.0000,3.0000,M
109,Ses01F_impro03_M014,073.4100,076.9975,Is that your phone?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M014.wdseg,hap,4.3333,3.6667,2.6667,M
110,Ses01F_impro03_M015,078.3200,080.5000,He loves you.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M015.wdseg,hap,4.0000,3.0000,2.6667,M
111,Ses01F_impro03_M016,080.7175,082.5225,How much did he win at the slot?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M016.wdseg,neu,3.6667,2.6667,2.6667,M
112,Ses01F_impro03_M017,084.6925,087.3600,Really? Penny slots?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M017.wdseg,xxx,3.6667,3.6667,2.3333,M
113,Ses01F_impro03_M018,087.6425,089.0800,Wow.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M018.wdseg,xxx,3.0000,2.6667,2.6667,M
114,Ses01F_impro03_M019,089.1200,093.9100,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M019.wdseg,neu,3.0000,3.0000,2.3333,M
115,Ses01F_impro03_M020,097.0300,101.6500,"But the pennies always get you because you end up spending like, you know, fifty bucks.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M020.wdseg,neu,3.3333,3.0000,2.6667,M
116,Ses01F_impro03_M021,101.6700,104.3500,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M021.wdseg,neu,3.0000,3.3333,2.6667,M
117,Ses01F_impro03_M022,105.2900,106.9500,Awesome.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M022.wdseg,xxx,4.0000,3.3333,2.6667,M
118,Ses01F_impro03_M023,107.7100,111.4000,[LAUGHTER] Cat babies.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M023.wdseg,hap,4.6667,4.3333,3.6667,M
119,Ses01F_impro03_M024,117.3600,119.5800,That's fair enough.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro03/Ses01F_impro03_M024.wdseg,neu,3.6667,2.6667,2.3333,M
120,Ses01F_impro04_F000,007.2455,011.6400,"Uh, what?  Craig's List?  Oh the internet thing?",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F000.wdseg,neu,3.0000,3.0000,3.0000,F
121,Ses01F_impro04_F001,011.7448,016.1500,I don't know.  Isn't that-- that's all like escort services and things like that.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F001.wdseg,neu,2.5000,2.5000,3.0000,F
122,Ses01F_impro04_F002,018.6000,030.8976,"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F002.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F002.wdseg,xxx,2.5000,3.5000,3.0000,F
123,Ses01F_impro04_F003,035.0090,037.8000,What kind of a job?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F003.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F003.wdseg,xxx,2.5000,3.0000,2.5000,F
124,Ses01F_impro04_F004,040.2300,041.9500,Really?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F004.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F004.wdseg,xxx,2.5000,2.5000,2.0000,F
125,Ses01F_impro04_F005,043.3500,045.7596,He just...,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F005.wdseg,neu,3.0000,2.0000,2.5000,F
126,Ses01F_impro04_F006,046.2735,049.8300,you know what?  I heard about that job.  I applied for that.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F006.wdseg,neu,3.0000,3.5000,3.5000,F
127,Ses01F_impro04_F007,050.1100,054.3100,Yeah.  I saw a posting at the theatre.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F007.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F007.wdseg,xxx,3.0000,3.5000,4.0000,F
128,Ses01F_impro04_F008,054.3700,055.6700,He got it?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F008.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F008.wdseg,xxx,2.0000,3.5000,3.5000,F
129,Ses01F_impro04_F009,058.7100,060.0937,Yeah.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F009.wdseg,xxx,2.5000,2.5000,2.5000,F
130,Ses01F_impro04_F010,060.6771,066.5275,What did he do?  What was so great?  I don't understand why they would pick him over me.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F010.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F010.wdseg,xxx,2.0000,3.5000,3.0000,F
131,Ses01F_impro04_F011,069.4300,070.9400,A resume?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F011.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F011.wdseg,xxx,2.5000,3.0000,3.0000,F
132,Ses01F_impro04_F012,072.1300,074.7300,No.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F012.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F012.wdseg,xxx,2.5000,2.5000,4.0000,F
133,Ses01F_impro04_F013,076.4900,080.7269,I just- I mean I call people up and I tell them what I'm good at.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F013.wdseg,xxx,3.0000,3.5000,3.5000,F
134,Ses01F_impro04_F014,085.4900,086.9800,Yeah.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F014.wdseg,xxx,2.5000,3.0000,2.5000,F
135,Ses01F_impro04_F015,087.2203,093.3300,I don't like- I don't like sending things in the mail.  I don't want my information out there.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F015.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F015.wdseg,xxx,2.0000,4.0000,3.5000,F
136,Ses01F_impro04_F016,097.4100,101.0475,I'm there in front of them.  I'm telling them what I'm good at.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F016.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F016.wdseg,xxx,2.0000,4.0000,3.5000,F
137,Ses01F_impro04_F017,102.7800,105.4150,Why?  It's a piece of paper.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F017.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F017.wdseg,xxx,2.0000,4.5000,4.0000,F
138,Ses01F_impro04_F018,106.1700,111.8600,"I just don't want this paper trail, you know.  I just don't want things following me around, like-.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F018.wdseg,xxx,2.0000,4.5000,3.5000,F
139,Ses01F_impro04_F019,114.9200,122.3100,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F019.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F019.wdseg,xxx,3.0000,3.5000,3.0000,F
140,Ses01F_impro04_F020,122.4000,129.9300,..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F020.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F020.wdseg,xxx,2.0000,3.0000,3.5000,F
141,Ses01F_impro04_F021,133.7400,137.4400,"That's baloney, that's baloney.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F021.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F021.wdseg,xxx,2.0000,2.0000,3.0000,F
142,Ses01F_impro04_F022,138.1300,139.8900,Please.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F022.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F022.wdseg,xxx,2.0000,2.0000,2.5000,F
143,Ses01F_impro04_F023,148.5500,152.8500,you think that you're better than me because I don't have a car?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F023.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F023.wdseg,xxx,2.0000,2.5000,3.0000,F
144,Ses01F_impro04_F024,153.1800,155.2925,"You know, you're riding the bus, too.",data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F024.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F024.wdseg,xxx,2.5000,2.5000,3.5000,F
145,Ses01F_impro04_F025,157.1625,159.7000,Why?  What choice?,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F025.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F025.wdseg,xxx,2.5000,2.5000,3.0000,F
146,Ses01F_impro04_F026,161.0787,163.7800,You're saving the environment. mmhmm,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F026.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F026.wdseg,xxx,2.5000,2.0000,3.5000,F
147,Ses01F_impro04_F027,164.3925,167.5650,Interesting.  That's fantastic.,data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav,data/IEMOCAP_full_release/Session1/sentences/ForcedAlignment/Ses01F_impro04/Ses01F_impro04_F027.wdseg,xxx,2.5000,2.0000,3.0000,F
